_id,hilo,posicion_hilo,id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo,user_puntaje_sigmo,user_verificado,log_total_rt,log_total_fav,rnd_user_puntaje_sigmo,log_user_total_followers
ObjectId("5d34a6786b361d34247c1140"),241,15,1090358405405892608,Joy,0.80408,24,39,0,0.048,0.042,100,0.80408,false,1.3979400086720377,1.6020599913279623,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c1141"),241,14,1090357328338071552,Joy,0.80408,15,31,0,0.03,0.034,93,0.80408,false,1.2041199826559248,1.505149978319906,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c1142"),241,13,1090355761564200960,Surprise,0.80408,35,52,0,0.07,0.056,87,0.80408,false,1.5563025007672873,1.724275869600789,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c1143"),241,12,1090350489324085248,Joy,0.80408,52,82,0,0.104,0.089,80,0.80408,false,1.724275869600789,1.919078092376074,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c1144"),241,11,1090350483565244416,Joy,0.80408,15,40,0,0.03,0.043,74,0.80408,false,1.2041199826559248,1.6127838567197355,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c1145"),241,10,1090350478091726848,Fear,0.80408,16,42,0,0.032,0.046,67,0.80408,false,1.2304489213782739,1.6334684555795864,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c1146"),241,9,1090350469782720512,Joy,0.80408,18,44,0,0.036,0.048,60,0.80408,false,1.2787536009528289,1.6532125137753437,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c1147"),241,8,1090350466897080320,Joy,0.80408,21,49,0,0.042,0.053,54,0.80408,false,1.3424226808222062,1.6989700043360187,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c1148"),241,7,1090350462673403904,Surprise,0.80408,21,45,0,0.042,0.049,47,0.80408,false,1.3424226808222062,1.662757831681574,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c1149"),241,6,1090350457673768960,Anger,0.80408,27,54,0,0.054,0.059,41,0.80408,false,1.4471580313422192,1.7403626894942439,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c114a"),241,5,1090350451407482880,Joy,0.80408,16,41,0,0.032,0.044,34,0.80408,false,1.2304489213782739,1.6232492903979006,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c114b"),241,4,1090350443325059072,Joy,0.80408,21,41,0,0.042,0.044,27,0.80408,false,1.3424226808222062,1.6232492903979006,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c114c"),241,3,1090350439285977088,Joy,0.80408,20,46,0,0.04,0.05,21,0.80408,false,1.3222192947339193,1.6720978579357175,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c114d"),241,2,1090350434861015040,Joy,0.80408,21,45,0,0.042,0.049,14,0.80408,false,1.3424226808222062,1.662757831681574,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c114e"),241,1,1090350430477987840,Joy,0.80408,26,50,0,0.052,0.054,8,0.80408,false,1.4313637641589874,1.7075701760979363,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c114f"),241,0,1090350424882786304,Anger,0.80408,153,221,0,0.305,0.239,1,0.80408,false,2.187520720836463,2.346352974450639,0.8,4.138144744179487
ObjectId("5d34a6786b361d34247c1150"),327,23,1068730162995376129,Fear,1.00926,195,3784,0,0.038,0.068,100,1.00926,true,2.292256071356476,3.5780658838360915,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1151"),327,22,1068729752834400256,Joy,1.00926,66,1649,0,0.013,0.03,96,1.00926,true,1.8260748027008264,3.2174839442139063,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1152"),327,21,1068723934101524480,Joy,1.00926,930,4816,0,0.179,0.087,91,1.00926,true,2.9689496809813427,3.682776646314434,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1153"),327,20,1068722954924511232,Anger,1.00926,103,2601,0,0.02,0.047,87,1.00926,true,2.0170333392987803,3.4153072922255676,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1154"),327,19,1068722519052435456,Surprise,1.00926,32,1368,0,0.006,0.025,83,1.00926,true,1.5185139398778875,3.13640344813399,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1155"),327,18,1068721969707667456,Fear,1.00926,44,1563,0,0.008,0.028,78,1.00926,true,1.6532125137753437,3.1942367487238292,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1156"),327,17,1068721487299862528,Anger,1.00926,22,932,0,0.004,0.017,74,1.00926,true,1.3617278360175928,2.9698816437465,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1157"),327,16,1068720944640864257,Joy,1.00926,22,927,0,0.004,0.017,70,1.00926,true,1.3617278360175928,2.967547976218862,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1158"),327,15,1068720431006285824,Surprise,1.00926,29,1152,0,0.006,0.021,66,1.00926,true,1.4771212547196624,3.061829307294699,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1159"),327,14,1068711327391248384,Joy,1.00926,37,981,0,0.007,0.018,61,1.00926,true,1.5797835966168101,2.9921114877869495,1,4.290257269394518
ObjectId("5d34a6786b361d34247c115a"),327,13,1068695187776516096,Surprise,1.00926,32,983,0,0.006,0.018,57,1.00926,true,1.5185139398778875,2.9929950984313414,1,4.290257269394518
ObjectId("5d34a6786b361d34247c115b"),327,12,1068692257598054404,Sadness,1.00926,45,1572,0,0.009,0.028,53,1.00926,true,1.662757831681574,3.196728722623287,1,4.290257269394518
ObjectId("5d34a6786b361d34247c115c"),327,11,1068690825884905472,Sadness,1.00926,151,1484,0,0.029,0.027,48,1.00926,true,2.1818435879447726,3.171726453653231,1,4.290257269394518
ObjectId("5d34a6786b361d34247c115d"),327,10,1068689562044678144,Joy,1.00926,20,646,0,0.004,0.012,44,1.00926,true,1.3222192947339193,2.8109042806687006,1,4.290257269394518
ObjectId("5d34a6786b361d34247c115e"),327,9,1068689279998717952,Fear,1.00926,25,999,0,0.005,0.018,40,1.00926,true,1.414973347970818,3,1,4.290257269394518
ObjectId("5d34a6786b361d34247c115f"),327,8,1068688731757060096,Fear,1.00926,73,1727,0,0.014,0.031,35,1.00926,true,1.8692317197309762,3.2375437381428744,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1160"),327,7,1068687886231498754,Fear,1.00926,31,881,0,0.006,0.016,31,1.00926,true,1.505149978319906,2.94546858513182,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1161"),327,6,1068687569225949184,Fear,1.00926,32,964,0,0.006,0.017,27,1.00926,true,1.5185139398778875,2.9845273133437926,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1162"),327,5,1068687365219254277,Joy,1.00926,32,919,0,0.006,0.017,23,1.00926,true,1.5185139398778875,2.963787827345555,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1163"),327,4,1068687105784774658,Joy,1.00926,57,1156,0,0.011,0.021,18,1.00926,true,1.7634279935629373,3.0633333589517497,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1164"),327,3,1068686409710608384,Fear,1.00926,25,1369,0,0.005,0.025,14,1.00926,true,1.414973347970818,3.1367205671564067,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1165"),327,2,1068686229254914049,Anger,1.00926,152,2755,0,0.029,0.05,10,1.00926,true,2.184691430817599,3.440279213235588,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1166"),327,1,1068685917450309632,Sadness,1.00926,45,1716,0,0.009,0.031,5,1.00926,true,1.662757831681574,3.2347702951609163,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1167"),327,0,1068682931609247744,Fear,1.00926,2987,18624,0,0.576,0.335,1,1.00926,true,3.475380593143361,4.27009628142033,1,4.290257269394518
ObjectId("5d34a6786b361d34247c1168"),254,16,976250046613213185,Sadness,1.04398,37,245,0,0.023,0.029,100,1.04398,true,1.5797835966168101,2.3909351071033793,1,4.708497383621435
ObjectId("5d34a6786b361d34247c1169"),254,15,976176207527120899,Anger,1.04398,61,341,0,0.038,0.041,94,1.04398,true,1.792391689498254,2.534026106056135,1,4.708497383621435
ObjectId("5d34a6786b361d34247c116a"),254,14,976175069889269760,Surprise,1.04398,88,524,0,0.054,0.062,88,1.04398,true,1.9493900066449128,2.720159303405957,1,4.708497383621435
ObjectId("5d34a6786b361d34247c116b"),254,13,976173892602654720,Disgust,1.04398,96,539,0,0.059,0.064,81,1.04398,true,1.9867717342662448,2.7323937598229686,1,4.708497383621435
ObjectId("5d34a6786b361d34247c116c"),254,12,976172969025331205,Joy,1.04398,56,415,0,0.035,0.049,75,1.04398,true,1.7558748556724915,2.6190933306267428,1,4.708497383621435
ObjectId("5d34a6786b361d34247c116d"),254,11,976172430166196227,Joy,1.04398,87,407,0,0.054,0.048,69,1.04398,true,1.9444826721501687,2.61066016308988,1,4.708497383621435
ObjectId("5d34a6786b361d34247c116e"),254,10,976171644824801281,Joy,1.04398,60,421,0,0.037,0.05,63,1.04398,true,1.7853298350107671,2.625312450961674,1,4.708497383621435
ObjectId("5d34a6786b361d34247c116f"),254,9,976171054984060928,Fear,1.04398,121,572,0,0.075,0.068,57,1.04398,true,2.0863598306747484,2.75815462196739,1,4.708497383621435
ObjectId("5d34a6786b361d34247c1170"),254,8,976170169671344128,Joy,1.04398,35,297,0,0.022,0.035,50,1.04398,true,1.5563025007672873,2.4742162640762553,1,4.708497383621435
ObjectId("5d34a6786b361d34247c1171"),254,7,976169966419546112,Fear,1.04398,74,471,0,0.046,0.056,44,1.04398,true,1.8750612633917,2.673941998634088,1,4.708497383621435
ObjectId("5d34a6786b361d34247c1172"),254,6,976169015386222594,Fear,1.04398,50,377,0,0.031,0.045,38,1.04398,true,1.7075701760979363,2.5774917998372255,1,4.708497383621435
ObjectId("5d34a6786b361d34247c1173"),254,5,976168477273845761,Anger,1.04398,74,493,0,0.046,0.059,32,1.04398,true,1.8750612633917,2.693726948923647,1,4.708497383621435
ObjectId("5d34a6786b361d34247c1174"),254,4,976167422913925122,Fear,1.04398,66,447,0,0.041,0.053,26,1.04398,true,1.8260748027008264,2.651278013998144,1,4.708497383621435
ObjectId("5d34a6786b361d34247c1175"),254,3,976166525508947968,Fear,1.04398,62,446,0,0.038,0.053,20,1.04398,true,1.7993405494535817,2.6503075231319366,1,4.708497383621435
ObjectId("5d34a6786b361d34247c1176"),254,2,976165693765890048,Joy,1.04398,77,551,0,0.048,0.066,13,1.04398,true,1.8920946026904804,2.741939077729199,1,4.708497383621435
ObjectId("5d34a6786b361d34247c1177"),254,1,976164779021783043,Surprise,1.04398,83,529,0,0.051,0.063,7,1.04398,true,1.9242792860618816,2.724275869600789,1,4.708497383621435
ObjectId("5d34a6786b361d34247c1178"),254,0,976164072067620864,Fear,1.04398,489,1330,0,0.302,0.158,1,1.04398,true,2.690196080028514,3.124178055474675,1,4.708497383621435
ObjectId("5d34a6786b361d34247c1179"),81,7,954399505801142272,Joy,1.38967,319,1566,0,0.579,0.37,100,1.38967,true,2.505149978319906,3.1950689964685903,1.4,5.54278187088723
ObjectId("5d34a6786b361d34247c117a"),81,6,954399351589105664,Joy,1.38967,47,602,0,0.085,0.142,86,1.38967,true,1.6812412373755872,2.780317312140151,1.4,5.54278187088723
ObjectId("5d34a6786b361d34247c117b"),81,5,954399254566465542,Surprise,1.38967,5,215,0,0.009,0.051,72,1.38967,true,0.7781512503836436,2.3344537511509307,1.4,5.54278187088723
ObjectId("5d34a6786b361d34247c117c"),81,4,954399140552691712,Joy,1.38967,16,282,0,0.029,0.067,58,1.38967,true,1.2304489213782739,2.45178643552429,1.4,5.54278187088723
ObjectId("5d34a6786b361d34247c117d"),81,3,954399045681688576,Surprise,1.38967,30,389,0,0.054,0.092,43,1.38967,true,1.4913616938342726,2.591064607026499,1.4,5.54278187088723
ObjectId("5d34a6786b361d34247c117e"),81,2,954398947212054534,Surprise,1.38967,6,171,0,0.011,0.04,29,1.38967,true,0.8450980400142568,2.2355284469075487,1.4,5.54278187088723
ObjectId("5d34a6786b361d34247c117f"),81,1,954398842606075905,Fear,1.38967,41,282,0,0.074,0.067,15,1.38967,true,1.6232492903979006,2.45178643552429,1.4,5.54278187088723
ObjectId("5d34a6786b361d34247c1180"),81,0,954250451955867648,Joy,1.38967,86,722,1,0.156,0.171,1,1.38967,true,1.9395192526186185,2.859138297294531,1.4,5.54278187088723
ObjectId("5d34a6786b361d34247c1181"),242,15,976316941878136832,Joy,2.2771,195,353,0,0.061,0.105,100,2.2771,false,2.292256071356476,2.5490032620257876,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c1182"),242,14,976316136391413760,Joy,2.2771,111,134,0,0.035,0.04,93,2.2771,false,2.0492180226701815,2.130333768495006,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c1183"),242,13,976315789652480000,Joy,2.2771,66,73,0,0.021,0.022,87,2.2771,false,1.8260748027008264,1.8692317197309762,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c1184"),242,12,976315513239408640,Joy,2.2771,88,90,0,0.027,0.027,80,2.2771,false,1.9493900066449128,1.9590413923210936,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c1185"),242,11,976315231264825346,Joy,2.2771,93,100,0,0.029,0.03,74,2.2771,false,1.9731278535996986,2.0043213737826426,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c1186"),242,10,976314468568203264,Fear,2.2771,161,179,0,0.05,0.053,67,2.2771,false,2.2095150145426308,2.255272505103306,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c1187"),242,9,976313707134406658,Fear,2.2771,104,132,0,0.032,0.039,60,2.2771,false,2.0211892990699383,2.123851640967086,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c1188"),242,8,976313476409896961,Joy,2.2771,81,90,0,0.025,0.027,54,2.2771,false,1.9138138523837167,1.9590413923210936,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c1189"),242,7,976312958669279232,Joy,2.2771,86,97,0,0.027,0.029,47,2.2771,false,1.9395192526186185,1.9912260756924949,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c118a"),242,6,976312354303565824,Joy,2.2771,255,210,0,0.08,0.063,41,2.2771,false,2.4082399653118496,2.3242824552976926,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c118b"),242,5,976312115718950912,Joy,2.2771,196,163,0,0.061,0.049,34,2.2771,false,2.294466226161593,2.214843848047698,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c118c"),242,4,976311634544164864,Fear,2.2771,96,111,0,0.03,0.033,27,2.2771,false,1.9867717342662448,2.0492180226701815,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c118d"),242,3,976311106418413568,Joy,2.2771,173,150,0,0.054,0.045,21,2.2771,false,2.2405492482826,2.1789769472931693,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c118e"),242,2,976310958841835521,Joy,2.2771,158,169,0,0.049,0.05,14,2.2771,false,2.2013971243204513,2.230448921378274,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c118f"),242,1,976310344191705088,Joy,2.2771,182,244,0,0.057,0.073,8,2.2771,false,2.2624510897304293,2.3891660843645326,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c1190"),242,0,976310142475100160,Fear,2.2771,1156,1057,0,0.361,0.315,1,2.2771,false,3.0633333589517497,3.024485667699167,2.3,4.648457594282522
ObjectId("5d34a6786b361d34247c1191"),14,3,976199917915033601,Surprise,1.22337,2928,5376,0,0.289,0.352,100,1.22337,true,3.4667193716815987,3.730540036477119,1.2,5.476092206257591
ObjectId("5d34a6786b361d34247c1192"),14,2,976199584656642048,Joy,1.22337,2061,2782,0,0.204,0.182,67,1.22337,true,3.3142886609474975,3.444513206334043,1.2,5.476092206257591
ObjectId("5d34a6786b361d34247c1193"),14,1,976193236996902918,Surprise,1.22337,1952,2838,0,0.193,0.186,34,1.22337,true,3.2907022432878543,3.4531653925258574,1.2,5.476092206257591
ObjectId("5d34a6786b361d34247c1194"),14,0,976190892833951745,Joy,1.22337,3174,4291,0,0.314,0.281,1,1.22337,true,3.5017437296279943,3.6326597132939136,1.2,5.476092206257591
ObjectId("5d34a6786b361d34247c1195"),225,14,1131556432804028417,Joy,0.96558,9,132,0,0.033,0.061,100,0.96558,true,1,2.123851640967086,1,4.341493877399029
ObjectId("5d34a6786b361d34247c1196"),225,13,1131556032705114112,Surprise,0.96558,12,139,0,0.043,0.065,93,0.96558,true,1.1139433523068367,2.146128035678238,1,4.341493877399029
ObjectId("5d34a6786b361d34247c1197"),225,12,1131555669813936128,Fear,0.96558,10,107,0,0.036,0.05,86,0.96558,true,1.0413926851582251,2.03342375548695,1,4.341493877399029
ObjectId("5d34a6786b361d34247c1198"),225,11,1131555322374610944,Fear,0.96558,20,137,0,0.072,0.064,79,0.96558,true,1.3222192947339193,2.1398790864012365,1,4.341493877399029
ObjectId("5d34a6786b361d34247c1199"),225,10,1131555135119855617,Joy,0.96558,13,124,0,0.047,0.058,72,0.96558,true,1.146128035678238,2.0969100130080562,1,4.341493877399029
ObjectId("5d34a6786b361d34247c119a"),225,9,1131554847780757504,Fear,0.96558,17,141,0,0.062,0.065,65,0.96558,true,1.255272505103306,2.1522883443830563,1,4.341493877399029
ObjectId("5d34a6786b361d34247c119b"),225,8,1131554689051516929,Fear,0.96558,17,161,0,0.062,0.075,58,0.96558,true,1.255272505103306,2.2095150145426308,1,4.341493877399029
ObjectId("5d34a6786b361d34247c119c"),225,7,1131554533149220865,Fear,0.96558,13,153,0,0.047,0.071,50,0.96558,true,1.146128035678238,2.187520720836463,1,4.341493877399029
ObjectId("5d34a6786b361d34247c119d"),225,6,1131554342950133762,Fear,0.96558,8,151,0,0.029,0.07,43,0.96558,true,0.9542425094393249,2.1818435879447726,1,4.341493877399029
ObjectId("5d34a6786b361d34247c119e"),225,5,1131553991836491776,Fear,0.96558,4,104,0,0.014,0.048,36,0.96558,true,0.6989700043360189,2.0211892990699383,1,4.341493877399029
ObjectId("5d34a6786b361d34247c119f"),225,4,1131553835753906176,Sadness,0.96558,37,257,0,0.134,0.119,29,0.96558,true,1.5797835966168101,2.41161970596323,1,4.341493877399029
ObjectId("5d34a6786b361d34247c11a0"),225,3,1131553612684025856,Surprise,0.96558,26,145,0,0.094,0.067,22,0.96558,true,1.4313637641589874,2.164352855784437,1,4.341493877399029
ObjectId("5d34a6786b361d34247c11a1"),225,2,1131553236438134784,Fear,0.96558,14,110,0,0.051,0.051,15,0.96558,true,1.1760912590556813,2.0453229787866576,1,4.341493877399029
ObjectId("5d34a6786b361d34247c11a2"),225,1,1131552604247470080,Fear,0.96558,21,162,0,0.076,0.075,8,0.96558,true,1.3424226808222062,2.2121876044039577,1,4.341493877399029
ObjectId("5d34a6786b361d34247c11a3"),225,0,1131552365277011968,Surprise,0.96558,54,129,0,0.196,0.06,1,0.96558,true,1.7403626894942439,2.113943352306837,1,4.341493877399029
ObjectId("5d34a6786b361d34247c11a4"),31,4,1111296710691692545,Surprise,0.98545,2426,13712,0,0.15,0.274,100,0.98545,true,3.385069776331935,4.137132476008993,1,4.258733037212813
ObjectId("5d34a6786b361d34247c11a5"),31,3,1111295694189547520,Joy,0.98545,920,5345,0,0.057,0.107,75,0.98545,true,2.964259630196849,3.7280289544205183,1,4.258733037212813
ObjectId("5d34a6786b361d34247c11a6"),31,2,1111294842355748864,Joy,0.98545,1065,5673,0,0.066,0.113,50,0.98545,true,3.0277572046905536,3.7538893314598334,1,4.258733037212813
ObjectId("5d34a6786b361d34247c11a7"),31,1,1111293819646078981,Surprise,0.98545,1106,5511,0,0.068,0.11,26,0.98545,true,3.044147620878723,3.7413092088995694,1,4.258733037212813
ObjectId("5d34a6786b361d34247c11a8"),31,0,1111293092785733632,Joy,0.98545,10696,19843,0,0.66,0.396,1,0.98545,true,4.029261995804175,4.297629218364148,1,4.258733037212813
ObjectId("5d34a6786b361d34247c11a9"),296,20,1111294072298311685,Joy,1.37359,45,393,0,0.037,0.075,100,1.37359,false,1.662757831681574,2.595496221825574,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11aa"),296,19,1111293646974914561,Joy,1.37359,39,216,0,0.032,0.041,95,1.37359,false,1.6020599913279623,2.3364597338485296,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11ab"),296,18,1111293034270986240,Fear,1.37359,28,147,0,0.023,0.028,90,1.37359,false,1.462397997898956,2.1702617153949575,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11ac"),296,17,1111292531696943104,Anger,1.37359,30,171,0,0.025,0.033,85,1.37359,false,1.4913616938342726,2.2355284469075487,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11ad"),296,16,1111292022218997760,Joy,1.37359,32,155,0,0.026,0.03,80,1.37359,false,1.5185139398778875,2.1931245983544616,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11ae"),296,15,1111291523864367109,Joy,1.37359,38,187,0,0.031,0.036,75,1.37359,false,1.591064607026499,2.27415784926368,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11af"),296,14,1111290958736490496,Fear,1.37359,37,242,0,0.031,0.046,70,1.37359,false,1.5797835966168101,2.385606273598312,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11b0"),296,13,1111290460348313601,Fear,1.37359,34,183,0,0.028,0.035,65,1.37359,false,1.5440680443502757,2.2648178230095364,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11b1"),296,12,1111289742920962048,Fear,1.37359,40,202,0,0.033,0.039,60,1.37359,false,1.6127838567197355,2.307496037913213,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11b2"),296,11,1111289157173895169,Joy,1.37359,33,200,0,0.027,0.038,55,1.37359,false,1.5314789170422551,2.303196057420489,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11b3"),296,10,1111288032425136128,Fear,1.37359,41,194,0,0.034,0.037,50,1.37359,false,1.6232492903979006,2.290034611362518,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11b4"),296,9,1111287159762358273,Sadness,1.37359,50,220,1,0.041,0.042,46,1.37359,false,1.7075701760979363,2.3443922736851106,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11b5"),296,8,1111285333331791872,Joy,1.37359,52,209,0,0.043,0.04,41,1.37359,false,1.724275869600789,2.322219294733919,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11b6"),296,7,1111284751422369792,Surprise,1.37359,44,205,0,0.036,0.039,36,1.37359,false,1.6532125137753437,2.3138672203691533,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11b7"),296,6,1111284175112454144,Fear,1.37359,50,229,0,0.041,0.044,31,1.37359,false,1.7075701760979363,2.361727836017593,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11b8"),296,5,1111283340223660032,Joy,1.37359,55,249,0,0.045,0.048,26,1.37359,false,1.7481880270062005,2.3979400086720375,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11b9"),296,4,1111282143681019905,Surprise,1.37359,49,232,0,0.04,0.044,21,1.37359,false,1.6989700043360187,2.367355921026019,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11ba"),296,3,1111281171093250054,Sadness,1.37359,44,221,0,0.036,0.042,16,1.37359,false,1.6532125137753437,2.346352974450639,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11bb"),296,2,1111280131782467584,Fear,1.37359,61,244,0,0.05,0.047,11,1.37359,false,1.792391689498254,2.3891660843645326,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11bc"),296,1,1111279237040914432,Joy,1.37359,60,245,0,0.049,0.047,6,1.37359,false,1.7853298350107671,2.3909351071033793,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11bd"),296,0,1111278609858220032,Joy,1.37359,350,879,0,0.289,0.168,1,1.37359,false,2.545307116465824,2.9444826721501687,1.4,5.083251717221604
ObjectId("5d34a6786b361d34247c11be"),48,5,1143406062172823553,Surprise,1.36473,11,69,0,0.01,0.018,100,1.36473,false,1.0791812460476249,1.845098040014257,1.4,4.76666561621731
ObjectId("5d34a6786b361d34247c11bf"),48,4,1143183399143784448,Fear,1.36473,159,813,0,0.138,0.217,80,1.36473,false,2.2041199826559246,2.910624404889201,1.4,4.76666561621731
ObjectId("5d34a6786b361d34247c11c0"),48,3,1143178512771297280,Surprise,1.36473,146,581,0,0.127,0.155,60,1.36473,false,2.167317334748176,2.7649229846498886,1.4,4.76666561621731
ObjectId("5d34a6786b361d34247c11c1"),48,2,1143175110368661506,Joy,1.36473,121,498,0,0.105,0.133,41,1.36473,false,2.0863598306747484,2.6981005456233897,1.4,4.76666561621731
ObjectId("5d34a6786b361d34247c11c2"),48,1,1143174513510760448,Fear,1.36473,133,529,0,0.115,0.141,21,1.36473,false,2.1271047983648077,2.724275869600789,1.4,4.76666561621731
ObjectId("5d34a6786b361d34247c11c3"),48,0,1143174191845449729,Joy,1.36473,581,1260,0,0.504,0.336,1,1.36473,false,2.7649229846498886,3.1007150865730817,1.4,4.76666561621731
ObjectId("5d34a6786b361d34247c11c4"),110,8,1112520209108291584,Joy,1.11876,13,200,0,0.04,0.085,100,1.11876,true,1.146128035678238,2.303196057420489,1.1,4.129432074155575
ObjectId("5d34a6786b361d34247c11c5"),110,7,1112520207208202241,Joy,1.11876,22,277,0,0.068,0.118,88,1.11876,true,1.3617278360175928,2.444044795918076,1.1,4.129432074155575
ObjectId("5d34a6786b361d34247c11c6"),110,6,1112520205673091072,Joy,1.11876,19,262,0,0.059,0.112,75,1.11876,true,1.3010299956639813,2.419955748489758,1.1,4.129432074155575
ObjectId("5d34a6786b361d34247c11c7"),110,5,1112520203097772032,Joy,1.11876,19,192,0,0.059,0.082,63,1.11876,true,1.3010299956639813,2.285557309007774,1.1,4.129432074155575
ObjectId("5d34a6786b361d34247c11c8"),110,4,1112520201407475720,Sadness,1.11876,35,257,0,0.108,0.11,50,1.11876,true,1.5563025007672873,2.41161970596323,1.1,4.129432074155575
ObjectId("5d34a6786b361d34247c11c9"),110,3,1112520199671107589,Joy,1.11876,19,222,0,0.059,0.095,38,1.11876,true,1.3010299956639813,2.3483048630481607,1.1,4.129432074155575
ObjectId("5d34a6786b361d34247c11ca"),110,2,1112520197594857472,Joy,1.11876,7,108,0,0.022,0.046,26,1.11876,true,0.9030899869919435,2.037426497940624,1.1,4.129432074155575
ObjectId("5d34a6786b361d34247c11cb"),110,1,1112520195984248833,Joy,1.11876,9,116,0,0.028,0.05,13,1.11876,true,1,2.0681858617461617,1.1,4.129432074155575
ObjectId("5d34a6786b361d34247c11cc"),110,0,1112410020522659841,Fear,1.11876,180,708,0,0.556,0.302,1,1.11876,true,2.2576785748691846,2.8506462351830666,1.1,4.129432074155575
ObjectId("5d34a6786b361d34247c11cd"),108,8,1141108431614558210,Joy,1.10243,13,40,0,0.083,0.087,100,1.10243,true,1.146128035678238,1.6127838567197355,1.1,4.686859614333764
ObjectId("5d34a6786b361d34247c11ce"),108,7,1141108429752328194,Joy,1.10243,10,36,0,0.064,0.078,88,1.10243,true,1.0413926851582251,1.568201724066995,1.1,4.686859614333764
ObjectId("5d34a6786b361d34247c11cf"),108,6,1141108427747483648,Disgust,1.10243,14,37,0,0.09,0.08,75,1.10243,true,1.1760912590556813,1.5797835966168101,1.1,4.686859614333764
ObjectId("5d34a6786b361d34247c11d0"),108,5,1141108425889390593,Disgust,1.10243,19,41,0,0.122,0.089,63,1.10243,true,1.3010299956639813,1.6232492903979006,1.1,4.686859614333764
ObjectId("5d34a6786b361d34247c11d1"),108,4,1141108424035504130,Joy,1.10243,11,35,0,0.071,0.076,50,1.10243,true,1.0791812460476249,1.5563025007672873,1.1,4.686859614333764
